Source DataFile                                                                                            ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,   SNR_raw,        Fo,        Fm,     Fv/Fm,       Sig,         p,    Tau1QA,    Alp1QA,    Tau2QA,    Alp2QA,    Tau3QA,    Alp3QA,      CarQ,   tauCarQ,     P680Q,     Chisq,       ETR,  PQP_Size,
-----------------------------------------------------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,----------,----------,----------,----------,----------,----------,--------,-----------,-----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,
C:\Users\mberthold\Desktop\SolisenseBatchFit\ProchloroRefit\PICO_202206181304_caloxy_MiSa1191_445_data.csv , 2022/06/18, 13:07:02,    1655568422577,--Not Acquired--     ,-Not Acquired--      , -3063.91,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     4.7429,     0.9549,    866.79,    760.82,   2391.83,    0.6819,    391.28,    0.0050,      2066,    0.0000,       956,    0.0000,     13924,    0.0000,     1.204,      3.62,  -0.01131,     0.000,     4.857,
C:\Users\mberthold\Desktop\SolisenseBatchFit\ProchloroRefit\PICO_202206181304_caloxy_MiSa1191_445_data.csv , 2022/06/18, 13:07:04,    1655568424683,--Not Acquired--     ,-Not Acquired--      , -3075.72,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   110  ,     2.3351,     0.9680,    793.82,    819.38,   2225.12,    0.6318,    423.04,    0.1370,      2088,    0.0000,      2463,    0.0000,     15506,    0.0000,     0.153,     34.07,  -0.00558,     0.000,     2.298,
C:\Users\mberthold\Desktop\SolisenseBatchFit\ProchloroRefit\PICO_202206181304_caloxy_MiSa1191_445_data.csv , 2022/06/18, 13:10:05,    1655568605795,--Not Acquired--     ,-Not Acquired--      , -2986.19,     0.0000,      0.0000,  NO DATA,    '10000,     40.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    11.0736,     0.9937,    264.02,   1845.59,   2416.09,    0.2361,    462.44,    0.0000,      4570,    0.0000,       457,    0.0000,     26745,    0.0000,     0.148,     17.61,  -0.00337,     0.000,     1.764,
C:\Users\mberthold\Desktop\SolisenseBatchFit\ProchloroRefit\PICO_202206181304_caloxy_MiSa1191_445_data.csv , 2022/06/18, 13:10:08,    1655568607840,--Not Acquired--     ,-Not Acquired--      , -3067.13,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.8986,     0.9762,    741.36,    793.81,   2073.44,    0.6172,    428.98,    0.1170,      2005,    0.0000,      2327,    0.0000,     16107,    0.0000,     0.128,     34.97,  -0.00096,     0.000,     3.849,
C:\Users\mberthold\Desktop\SolisenseBatchFit\ProchloroRefit\PICO_202206181304_caloxy_MiSa1191_445_data.csv , 2022/06/18, 13:13:09,    1655568788876,--Not Acquired--     ,-Not Acquired--      , -2898.24,     0.0000,      0.0000,  NO DATA,    '10000,     80.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     8.3747,     0.9926,    147.94,   2153.46,   2501.76,    0.1392,    435.25,    0.0000,      4252,    0.0000,       425,    0.0000,     21820,    0.0000,     0.122,     18.09,  -0.00183,     0.000,     1.792,
C:\Users\mberthold\Desktop\SolisenseBatchFit\ProchloroRefit\PICO_202206181304_caloxy_MiSa1191_445_data.csv , 2022/06/18, 13:13:11,    1655568790903,--Not Acquired--     ,-Not Acquired--      , -3052.96,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     2.2697,     0.9776,    771.66,    804.55,   2015.68,    0.6009,    427.28,    0.0910,      2164,    0.0000,      1999,    0.0000,     15964,    0.0000,     0.118,     35.26,  -0.00304,     0.000,     4.565,
C:\Users\mberthold\Desktop\SolisenseBatchFit\ProchloroRefit\PICO_202206181304_caloxy_MiSa1191_445_data.csv , 2022/06/18, 13:16:12,    1655568971934,--Not Acquired--     ,-Not Acquired--      , -2734.14,     0.0000,      0.0000,  NO DATA,    '10000,    160.00,      0.00,      0.00,      0.00,      0.00,      0.00,   011  ,     9.8926,     0.9774,     26.19,   2312.61,   2493.69,    0.0726,    276.05,    0.0000,      2908,    0.0000,     15478,    0.0000,      7793,    0.0000,     0.175,     14.14,   0.00212,     0.000,     1.329,
C:\Users\mberthold\Desktop\SolisenseBatchFit\ProchloroRefit\PICO_202206181304_caloxy_MiSa1191_445_data.csv , 2022/06/18, 13:16:14,    1655568973950,--Not Acquired--     ,-Not Acquired--      , -3067.69,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.4308,     0.9781,    689.60,    817.80,   1916.24,    0.5732,    418.50,    0.0430,      2348,    0.0000,      1924,    0.0000,     15686,    0.0000,     0.110,     34.56,  -0.00453,     0.000,     4.916,
C:\Users\mberthold\Desktop\SolisenseBatchFit\ProchloroRefit\PICO_202206181304_caloxy_MiSa1191_445_data.csv , 2022/06/18, 13:19:15,    1655569155011,--Not Acquired--     ,-Not Acquired--      , -3076.43,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     3.9394,     0.9620,    828.64,    758.10,   2003.04,    0.6215,    425.00,    0.0060,      2894,    0.0000,       291,    0.0000,     10741,    0.0000,     0.586,      5.97,  -0.00914,     0.000,     4.922,
C:\Users\mberthold\Desktop\SolisenseBatchFit\ProchloroRefit\PICO_202206181304_caloxy_MiSa1191_445_data.csv , 2022/06/18, 13:19:17,    1655569157112,--Not Acquired--     ,-Not Acquired--      , -3070.99,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     2.3312,     0.9727,    786.30,    805.75,   1963.30,    0.5896,    425.80,    0.0760,      2412,    0.0000,      2322,    0.0000,     10226,    0.0000,     0.135,     35.19,  -0.00563,     0.000,     2.541,
