Source DataFile                                                                                            ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,   SNR_raw,        Fo,        Fm,     Fv/Fm,       Sig,         p,    Tau1QA,    Alp1QA,    Tau2QA,    Alp2QA,    Tau3QA,    Alp3QA,      CarQ,   tauCarQ,     P680Q,     Chisq,       ETR,  PQP_Size,
-----------------------------------------------------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,----------,----------,----------,----------,----------,----------,--------,-----------,-----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,
C:\Users\mberthold\Desktop\SolisenseBatchFit\ProchloroRefit\PICO_202206181412_caloxy_MiSa1194_445_data.csv , 2022/06/18, 14:15:33,    1655572533672,--Not Acquired--     ,-Not Acquired--      , -3075.32,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    13.2357,     0.9616,    774.66,    458.41,   1752.29,    0.7384,    357.01,    0.0000,      2441,    0.0000,      1295,    0.0000,     14854,    0.0000,     1.691,      2.25,  -0.00955,     0.000,    15.203,
C:\Users\mberthold\Desktop\SolisenseBatchFit\ProchloroRefit\PICO_202206181412_caloxy_MiSa1194_445_data.csv , 2022/06/18, 14:15:35,    1655572535741,--Not Acquired--     ,-Not Acquired--      , -3073.04,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   121  ,     5.0470,     0.9834,    782.66,    510.91,   1596.72,    0.6800,    435.52,    0.0000,      3614,    0.0000,       361,    0.0000,     20697,    0.0000,     0.796,      5.67,  -0.00881,     0.000,    15.373,
C:\Users\mberthold\Desktop\SolisenseBatchFit\ProchloroRefit\PICO_202206181412_caloxy_MiSa1194_445_data.csv , 2022/06/18, 14:18:37,    1655572716868,--Not Acquired--     ,-Not Acquired--      , -3037.45,     0.0000,      0.0000,  NO DATA,    '10000,     40.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     3.8257,     0.9847,    441.71,   1044.25,   1675.39,    0.3767,    416.18,    0.0000,      3081,    0.0000,       368,    0.0000,     65478,    0.0000,     0.113,     31.46,  -0.00537,     0.000,    15.334,
C:\Users\mberthold\Desktop\SolisenseBatchFit\ProchloroRefit\PICO_202206181412_caloxy_MiSa1194_445_data.csv , 2022/06/18, 14:18:39,    1655572718942,--Not Acquired--     ,-Not Acquired--      , -3054.77,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     2.8442,     0.9902,    761.10,    494.53,   1489.58,    0.6680,    434.33,    0.0000,      3622,    0.0000,       567,    0.0000,     24052,    0.0000,     0.717,      5.07,  -0.00631,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\ProchloroRefit\PICO_202206181412_caloxy_MiSa1194_445_data.csv , 2022/06/18, 14:21:40,    1655572900017,--Not Acquired--     ,-Not Acquired--      , -2977.69,     0.0000,      0.0000,  NO DATA,    '10000,     80.00,      0.00,      0.00,      0.00,      0.00,      0.00,   121  ,     8.5760,     0.9891,    213.66,   1302.92,   1704.08,    0.2354,    436.12,    0.0000,      2821,    0.0000,       282,    0.0000,     47546,    0.0000,     0.162,     16.62,  -0.00336,     0.000,     7.185,
C:\Users\mberthold\Desktop\SolisenseBatchFit\ProchloroRefit\PICO_202206181412_caloxy_MiSa1194_445_data.csv , 2022/06/18, 14:21:42,    1655572902047,--Not Acquired--     ,-Not Acquired--      , -3071.39,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     3.0798,     0.9919,    641.03,    506.64,   1446.77,    0.6498,    427.10,    0.0000,      3870,    0.0000,       447,    0.0000,     19453,    0.0000,     0.657,      5.75,  -0.00765,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\ProchloroRefit\PICO_202206181412_caloxy_MiSa1194_445_data.csv , 2022/06/18, 14:24:43,    1655573083134,--Not Acquired--     ,-Not Acquired--      , -2864.14,     0.0000,      0.0000,  NO DATA,    '10000,    160.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     7.3503,     0.9665,    103.05,   1418.17,   1624.79,    0.1272,    430.95,    0.0000,      2921,    0.0000,       313,    0.0000,      1000,    0.0000,     0.115,     18.65,  -0.00270,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\ProchloroRefit\PICO_202206181412_caloxy_MiSa1194_445_data.csv , 2022/06/18, 14:24:45,    1655573085150,--Not Acquired--     ,-Not Acquired--      , -3070.60,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     2.9481,     0.9920,    563.95,    502.33,   1347.31,    0.6272,    418.52,    0.0000,      4013,    0.0000,       479,    0.0000,     17915,    0.0000,     0.322,     12.17,  -0.00858,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\ProchloroRefit\PICO_202206181412_caloxy_MiSa1194_445_data.csv , 2022/06/18, 14:27:46,    1655573266234,--Not Acquired--     ,-Not Acquired--      , -3070.52,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     3.5055,     0.9662,    597.40,    474.39,   1371.42,    0.6541,    404.24,    0.0000,      4000,    0.0000,       844,    0.0000,     17981,    0.0000,     0.999,      3.08,  -0.00819,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\ProchloroRefit\PICO_202206181412_caloxy_MiSa1194_445_data.csv , 2022/06/18, 14:27:48,    1655573268342,--Not Acquired--     ,-Not Acquired--      , -3067.84,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     2.8733,     0.9804,    486.17,    493.17,   1338.38,    0.6315,    441.11,    0.0000,      4393,    0.0000,       439,    0.0000,     22397,    0.0000,     0.410,      9.28,  -0.00753,     0.000,    20.000,
