Source DataFile                                                              ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Alp4QA,   Tau4QA, Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_raw,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-----------------------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\PICO\20220618\PICO_202206181304_caloxy_MiSa1191_445_LL_data.csv , 2022/06/18, 13:07:02,    1655568422577,--Not Acquired--     ,--Not Acquired--     ,-3063.91,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     92.358,   836.780,   2526.770,   1689.990,  0.6688,  2.0196,   327.19,  0.0940,     0.000,    0.000,  0.310,      736,  0.528,     2678,  0.162,    30589,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.051,    74.35,   152.52,  0.498,      10.99,    0.000,    600.00,  816.59,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220618\PICO_202206181304_caloxy_MiSa1191_445_LL_data.csv , 2022/06/18, 13:07:04,    1655568424683,--Not Acquired--     ,--Not Acquired--     ,-3075.72,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     24.703,   865.920,   2304.040,   1438.120,  0.6242,  1.6608,   403.04,  0.0450,     0.000,    0.000,  0.543,     1193,  0.315,     3900,  0.142,    37477,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.475,    56.29,   139.31,  0.407,      12.93,    0.000,    600.00,  742.73,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220618\PICO_202206181304_caloxy_MiSa1191_445_LL_data.csv , 2022/06/18, 13:10:05,    1655568605795,--Not Acquired--     ,--Not Acquired--     ,-2986.19,     0.0000,      0.0000,  NO DATA,    '10000,    40.00,    0.00,    0.00,    0.00,    0.00,    0.00,     11.651,  1847.330,   2545.280,    697.950,  0.2742,  0.3778,   340.67,  0.0000,     0.000,    0.000,  0.376,      150,  0.447,     2616,  0.177,    60525,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.052,    40.88,    83.88,  0.141,      31.46,    0.000,    600.00,  240.45,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220618\PICO_202206181304_caloxy_MiSa1191_445_LL_data.csv , 2022/06/18, 13:10:08,    1655568607840,--Not Acquired--     ,--Not Acquired--     ,-3067.13,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.262,   830.540,   2074.390,   1243.850,  0.5996,  1.4976,   440.44,  0.1060,     0.000,    0.000,  0.463,     1370,  0.417,     3854,  0.120,    29454,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.778,    62.52,   173.66,  0.293,      12.63,    0.000,    600.00,  640.79,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220618\PICO_202206181304_caloxy_MiSa1191_445_LL_data.csv , 2022/06/18, 13:13:09,    1655568788876,--Not Acquired--     ,--Not Acquired--     ,-2898.24,     0.0000,      0.0000,  NO DATA,    '10000,    80.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.510,  2147.370,   2676.520,    529.150,  0.1977,  0.2464,   228.65,  0.0000,     0.000,    0.000,  0.538,      151,  0.327,     2593,  0.136,    50493,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.377,    93.19,   128.32,  0.121,      52.98,    0.000,    600.00,  154.61,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220618\PICO_202206181304_caloxy_MiSa1191_445_LL_data.csv , 2022/06/18, 13:13:11,    1655568790903,--Not Acquired--     ,--Not Acquired--     ,-3052.96,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     10.467,   834.210,   2047.810,   1213.600,  0.5926,  1.4548,   423.04,  0.0380,     0.000,    0.000,  0.394,     1194,  0.488,     3637,  0.118,    27872,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.589,    70.03,   181.30,  0.279,      13.86,    0.000,    600.00,  683.55,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220618\PICO_202206181304_caloxy_MiSa1191_445_LL_data.csv , 2022/06/18, 13:16:12,    1655568971934,--Not Acquired--     ,--Not Acquired--     ,-2734.14,     0.0000,      0.0000,  NO DATA,    '10000,   160.00,    0.00,    0.00,    0.00,    0.00,    0.00,     16.575,  2315.820,   2612.630,    296.810,  0.1136,  0.1282,    99.35,  0.0000,     0.000,    0.000,  0.004,      150,  0.798,     1217,  0.198,    23854,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.598,   293.29,   175.48,  0.341,      16.74,    0.033,    600.00,   50.94,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220618\PICO_202206181304_caloxy_MiSa1191_445_LL_data.csv , 2022/06/18, 13:16:14,    1655568973950,--Not Acquired--     ,--Not Acquired--     ,-3067.69,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     12.017,   847.710,   1973.400,   1125.690,  0.5704,  1.3279,   402.25,  0.0000,     0.000,    0.000,  0.341,      989,  0.534,     3430,  0.126,    25601,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.422,    76.67,   185.74,  0.259,      15.64,    0.000,    600.00,  631.38,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220618\PICO_202206181304_caloxy_MiSa1191_445_LL_data.csv , 2022/06/18, 13:19:15,    1655569155011,--Not Acquired--     ,--Not Acquired--     ,-3076.43,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     32.918,   749.550,   2102.940,   1353.390,  0.6436,  1.8056,   367.30,  0.0000,     0.000,    0.000,  0.732,     1804,  0.233,    12543,  0.035,   172972,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.234,    43.91,    98.11,  0.315,      14.24,    0.000,    600.00,  758.00,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
